channel	category	datetime	views	delta_views	subs	delta_subs	videos	delta_videos	activity
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-08-21 00:00:00	22952064.0	257063.0	27411.75	589.625	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-08-28 00:00:00	23288207.125	336143.125	28013.5	601.75	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-09-04 00:00:00	23634692.0	346484.875	28589.0	575.5	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-09-11 00:00:00	23946445.125	311753.125	29122.125	533.125	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-09-18 00:00:00	24229523.25	283078.125	29636.75	514.625	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-09-25 00:00:00	24501228.5	271705.25	30175.625	538.875	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-10-02 00:00:00	24790864.0	289635.5	30740.0	564.375	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-10-09 00:00:00	25085050.375	294186.375	31218.625	478.625	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-10-16 00:00:00	25352686.75	267636.375	31671.75	453.125	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-10-23 00:00:00	25601229.375	248542.625	32103.75	432.0	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-10-29 23:00:00	25879653.062176164	278423.68717616424	32619.26424870466	515.5142487046614	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-11-05 23:00:00	26160761.06770833	281108.00553216785	33174.546875	555.2826262953386	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-11-12 23:00:00	26416304.54166667	255543.47395833585	33652.015625	477.46875	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-11-19 23:00:00	26686278.44791667	269973.90625	34034.338541666664	382.3229166666642	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-11-26 23:00:00	26927157.19791667	240878.75	34460.463541666664	426.125	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-12-03 23:00:00	27184953.39583333	257796.1979166641	34913.552083333336	453.0885416666715	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-12-10 23:00:00	27437709.59895833	252756.203125	35445.75	532.1979166666642	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-12-17 23:00:00	27681430.96875	243721.36979166788	35927.291666666664	481.5416666666642	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-12-24 23:00:00	27940635.47395833	259204.50520833212	36418.411458333336	491.1197916666715	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2017-12-31 23:00:00	28211837.203125	271201.7291666679	36934.69791666666	516.2864583333285	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-01-07 23:00:00	28468773.41666667	256936.21354166788	37405.58854166666	470.890625	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-01-14 23:00:00	28697761.08854167	228987.671875	37785.24479166666	379.65625	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-01-21 23:00:00	28927213.21354167	229452.125	38269.11979166666	483.875	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-01-28 23:00:00	29218704.09895833	291490.88541666424	38886.942708333336	617.8229166666715	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-02-04 23:00:00	29504321.39583333	285617.296875	39476.520833333336	589.578125	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-02-11 23:00:00	29721631.109375	217309.71354166788	39875.703125	399.1822916666642	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-02-18 23:00:00	29921920.55729167	200289.44791666788	40221.833333333336	346.1302083333357	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-02-25 23:00:00	30162125.94791667	240205.390625	40636.864583333336	415.03125	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-03-04 23:00:00	30440748.30729167	278622.359375	41123.817708333336	486.953125	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-03-11 23:00:00	30719161.73958333	278413.43229166424	41659.80729166666	535.9895833333285	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-03-18 23:00:00	31076247.48958333	357085.75	42469.18229166666	809.375	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-03-26 00:00:00	31282919.14659686	206671.65701352805	42856.0890052356	386.9067135689402	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-04-02 00:00:00	31488442.75	205523.60340313983	43219.25	363.1609947643956	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-04-09 00:00:00	31683080.125	194637.375	43540.75	321.5	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-04-16 00:00:00	31864068.5	180988.375	43838.5	297.75	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-04-23 00:00:00	32029525.125	165456.625	44118.625	280.125	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-04-30 00:00:00	32183630.5	154105.375	44384.0	265.375	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-05-07 00:00:00	32334314.375	150683.875	44641.625	257.625	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-05-14 00:00:00	32463768.0	129453.625	44849.0	207.375	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-05-21 00:00:00	32607532.25	143764.25	45061.625	212.625	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-05-28 00:00:00	32747507.5	139975.25	45278.0	216.375	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-06-04 00:00:00	32887133.125	139625.625	45505.625	227.625	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-06-11 00:00:00	33026170.0	139036.875	45726.0	220.375	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-06-18 00:00:00	33170138.125	143968.125	45967.0	241.0	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-06-25 00:00:00	33321034.5	150896.375	46245.0	278.0	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-07-02 00:00:00	33469218.625	148184.125	46514.875	269.875	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-07-09 00:00:00	33606353.0	137134.375	46766.0	251.125	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-07-16 00:00:00	33751748.25	145395.25	46997.0	231.0	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-07-23 00:00:00	33901065.25	149317.0	47232.5	235.5	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-07-30 00:00:00	34049762.125	148696.875	47475.625	243.125	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-08-06 00:00:00	34206498.0	156735.875	47734.5	258.875	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-08-13 00:00:00	34372068.5	165570.5	48023.75	289.25	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-08-20 00:00:00	34541590.5	169522.0	48334.75	311.0	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-08-27 00:00:00	34713598.0	172007.5	48626.25	291.5	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-09-03 00:00:00	34889711.0	176113.0	48887.0	260.75	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-09-10 00:00:00	35056680.25	166969.25	49146.875	259.875	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-09-17 00:00:00	35203707.0	147026.75	49375.25	228.375	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-09-24 00:00:00	35331941.25	128234.25	49588.375	213.125	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-10-01 00:00:00	35458152.0	126210.75	49814.5	226.125	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-10-08 00:00:00	35594380.22727273	136228.2272727266	50069.90909090909	255.40909090908826	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-10-15 00:00:00	35739801.09090909	145420.86363636702	50347.36363636363	277.4545454545514	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-10-22 00:00:00	35885221.95454545	145420.86363635954	50624.818181818184	277.45454545454413	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-10-28 23:00:00	36032438.0	147216.0454545468	50911.23236514523	286.4141833270478	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-11-04 23:00:00	36184142.0	151704.0	51220.045643153535	308.81327800829604	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-11-11 23:00:00	36320653.57407408	136511.57407407466	51473.21759259259	253.1719494390636	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-11-18 23:00:00	36451328.223958336	130674.64988426119	51716.05729166666	242.839699074073	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-11-25 23:00:00	36578147.10416666	126818.88020832837	51959.54166666666	243.484375	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-12-02 23:00:00	36705166.067708336	127018.96354167163	52199.40104166666	239.859375	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-12-09 23:00:00	36835323.723958336	130157.65625	52418.59895833334	219.19791666667152	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-12-16 23:00:00	36950723.098958336	115399.375	52590.97395833334	172.375	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-12-23 23:00:00	37066227.91203704	115504.81307870153	52781.4212962963	190.44733796296347	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2018-12-30 23:00:00	37186226.708333336	119998.79629629847	52968.89166666667	187.47037037037083	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-01-06 23:00:00	37305199.895833336	118973.1875	53155.140625	186.24895833333	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-01-13 23:00:00	37418801.86111111	113601.96527777615	53347.305555555555	192.16493055555475	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-01-20 23:00:00	37545217.19444445	126415.33333333582	53575.97222222222	228.66666666666424	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-01-27 23:00:00	37680271.614583336	135054.42013888806	53806.625	230.65277777778093	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-02-03 23:00:00	37831257.057291664	150985.44270832837	54096.50520833334	289.88020833333576	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-02-10 23:00:00	37989853.817708336	158596.76041667163	54361.64583333334	265.140625	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-02-17 23:00:00	38149736.442708336	159882.625	54589.14583333334	227.5	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-02-24 23:00:00	38307565.347222224	157828.90451388806	54795.865740740745	206.71990740740148	43	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-03-03 23:00:00	38460107.01388889	152541.66666666418	54949.087962962956	153.22222222222626	46	3	3
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-03-10 23:00:00	38598731.24074074	138624.22685185075	55169.57407407407	220.4861111111095	46	0	3
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-03-17 23:00:00	38739397.739583336	140666.49884259698	55380.890625	211.316550925927	46	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-03-24 23:00:00	38866599.4375	127201.69791666418	55569.95833333334	189.06770833333576	46	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-04-01 00:00:00	38985205.43979058	118606.0022905767	55738.654450261776	168.69611692844774	46	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-04-08 00:00:00	39106197.5	120992.0602094233	55900.5	161.8455497382165	48	2	2
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-04-15 00:00:00	39223360.2	117162.70000000295	56066.73333333333	166.23333333332994	48	0	2
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-04-22 00:00:00	39331420.6	108060.39999999851	56232.86666666667	166.13333333333867	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-04-29 00:00:00	39439481.0	108060.39999999851	56399.0	166.13333333333142	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-05-06 00:00:00	39541657.05263158	102176.05263157934	56570.684210526306	171.6842105263131	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-05-13 00:00:00	39643833.10526316	102176.05263157934	56742.36842105263	171.68421052632038	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-05-20 00:00:00	39744003.63636363	100170.5311004743	56909.363636363625	166.99521531100618	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-05-27 00:00:00	39839160.36363637	95156.72727273405	57064.636363636375	155.27272727272066	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-06-03 00:00:00	39937318.71428572	98158.35064934939	57220.78571428573	156.1493506493571	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-06-10 00:00:00	40036677.71428572	99359.0	57377.28571428573	156.5	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-06-17 00:00:00	40138529.52941176	101851.81512604654	57559.64705882352	182.36134453781415	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-06-24 00:00:00	40241378.47058824	102848.9411764741	57752.35294117648	192.7058823529369	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-07-01 00:00:00	40347832.875	106454.40441176297	57950.625	198.2720588235316	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-07-08 00:00:00	40463300.9375	115468.0625	58162.8125	212.1875	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-07-15 00:00:00	40578769.0	115468.0625	58375.0	212.1875	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-07-22 00:00:00	40703288.68421053	124519.68421052395	58569.52631578947	194.5263157894733	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-07-29 00:00:00	40827808.368421055	124519.6842105314	58764.05263157895	194.5263157894733	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-08-05 00:00:00	40957231.76923077	129423.40080971275	58969.76923076923	205.71659919028752	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-08-12 00:00:00	41098914.461538464	141682.69230769575	59203.461538461524	233.69230769230487	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-08-19 00:00:00	41246253.1	147338.63846153766	59434.2	230.7384615384581	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-08-26 00:00:00	41401133.0	154879.8999999985	59661.0	226.8000000000029	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-09-02 00:00:00	41536933.0	135800.0	59839.23076923077	178.23076923076587	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-09-09 00:00:00	41669513.76923077	132580.76923076806	60008.0	168.76923076923413	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-09-16 00:00:00	41782779.15384615	113265.38461538404	60120.0	112.0	48	0	0
UCkNW9Q1VR_aeZ6uht83jJVQ	Entertainment	2019-09-23 00:00:00	41894321.85714286	111542.70329670608	60228.57142857143	108.57142857142752	48	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-03-21 00:00:00	14070624.75	16179.75	6443.25	0.0	832	0	1
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-03-28 01:00:00	14127901.325581394	57276.575581396	6480.037209302325	36.78720930232521	832	0	1
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-04-04 01:00:00	14233781.682291664	105880.35671027003	6508.15625	28.11904069767479	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-04-11 01:00:00	14305296.307291664	71514.625	6534.40625	26.25	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-04-18 01:00:00	14344643.588541664	39347.28125	6571.229166666668	36.82291666666697	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-04-25 01:00:00	14439529.0	94885.41145833397	6603.427083333332	32.19791666666606	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-05-02 01:00:00	14525693.260416664	86164.26041666606	6636.713541666668	33.28645833333394	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-05-09 01:00:00	14597570.927083336	71877.66666666791	6674.489583333332	37.77604166666607	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-05-16 01:00:00	14677855.494791664	80284.56770833209	6714.994791666668	40.50520833333393	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-05-23 01:00:00	14745784.59375	67929.09895833394	6755.598958333332	40.60416666666607	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-05-30 01:00:00	14795406.069444446	49621.47569444403	6793.2361111111095	37.63715277777828	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-06-06 01:00:00	14901761.736111112	106355.66666666792	6832.902777777777	39.66666666666607	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-06-13 01:00:00	14972137.96875	70376.23263888806	6867.317708333332	34.41493055555566	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-06-20 01:00:00	15052040.449074075	79902.48032407463	6902.555555555556	35.237847222222626	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-06-27 01:00:00	15138929.63425926	86889.1851851847	6937.393518518518	34.83796296296259	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-07-04 01:00:00	15200949.296875	62019.66261574067	6966.192708333332	28.79918981481478	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-07-11 01:00:00	15252911.171875	51961.875	6998.567708333332	32.375	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-07-18 01:00:00	15342380.46875	89469.296875	7029.432291666668	30.86458333333394	832	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-07-25 01:00:00	15423398.328125	81017.859375	7056.90625	27.47395833333303	833	1	1
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-08-01 01:00:00	15504628.307291664	81229.97916666606	7094.776041666668	37.86979166666697	833	0	1
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-08-08 01:00:00	15578489.90625	73861.59895833394	7134.6875	39.91145833333303	833	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-08-15 01:00:00	15641321.104166664	62831.197916666046	7166.1875	31.5	833	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-08-22 01:00:00	15714560.989583336	73239.88541666791	7198.338541666668	32.15104166666697	833	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-08-29 01:00:00	15790523.300925925	75962.31134259142	7234.217592592591	35.879050925925185	833	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-09-05 01:00:00	15864157.85648148	73634.55555555597	7270.773148148148	36.55555555555566	833	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-09-12 01:00:00	15940626.598958336	76468.74247685261	7310.619791666668	39.84664351851916	833	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-09-19 01:00:00	16016200.145833336	75573.546875	7350.734375	40.11458333333303	833	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-09-26 01:00:00	16092708.338541664	76508.19270833209	7385.927083333332	35.19270833333303	833	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-10-03 01:00:00	16172095.338541664	79387.0	7415.677083333332	29.75	833	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-10-10 01:00:00	16250434.244791664	78338.90625	7446.989583333332	31.3125	833	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-10-17 01:00:00	16326117.015625	75682.77083333394	7487.177083333332	40.1875	834	1	1
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-10-24 01:00:00	16405247.640625	79130.625	7516.927083333332	29.75	834	0	1
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-10-31 00:00:00	16485426.310880827	80178.67025582865	7559.316062176164	42.38897884283233	834	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-11-07 00:00:00	16563417.0	77990.68911917135	7597.625	38.30893782383464	834	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-11-14 00:00:00	16638170.5	74753.5	7629.5	31.875	834	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-11-21 00:00:00	16711604.0	73433.5	7664.0	34.5	834	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-11-28 00:00:00	16773566.333333336	61962.333333333954	7703.111111111109	39.11111111111131	834	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-12-05 00:00:00	16805512.0	31945.66666666605	7735.0	31.888888888888694	834	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-12-12 00:00:00	16907720.272727273	102208.2727272734	7765.545454545455	30.54545454545496	834	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-12-19 00:00:00	16998647.4	90927.12727272508	7799.8	34.254545454545216	834	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2016-12-26 00:00:00	17074533.0	75885.60000000149	7839.0	39.19999999999982	834	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-01-02 00:00:00	17140099.375	65566.375	7867.875	28.875	834	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-01-09 00:00:00	17209970.0	69870.625	7899.75	31.875	834	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-01-16 00:00:00	17413322.375	203352.375	7924.0	24.25	835	1	1
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-01-23 00:00:00	17444361.5	31039.125	7951.5	27.5	835	0	1
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-01-30 00:00:00	17389955.75	0.0	7982.0	30.5	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-02-06 00:00:00	17448856.25	58900.5	8010.5	28.5	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-02-13 00:00:00	17512301.125	63444.875	8039.875	29.375	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-02-20 00:00:00	17575806.0	63504.875	8067.0	27.125	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-02-27 00:00:00	17636850.375	61044.375	8101.125	34.125	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-03-06 00:00:00	17700971.25	64120.875	8130.75	29.625	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-03-13 00:00:00	17685654.25	0.0	8162.125	31.375	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-03-20 00:00:00	17709914.0	24259.75	8193.5	31.375	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-03-27 01:00:00	17786115.329842933	76201.32984293252	8229.094240837696	35.59424083769591	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-04-03 01:00:00	17861306.739583332	75191.40974039957	8267.677083333334	38.58284249563803	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-04-10 01:00:00	17939843.84375	78537.10416666791	8299.25	31.57291666666606	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-04-17 01:00:00	18019496.06770833	79652.22395833209	8341.208333333334	41.95833333333393	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-04-24 01:00:00	18085867.44270833	66371.375	8376.208333333334	35.0	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-05-01 01:00:00	18161253.73958333	75386.296875	8409.697916666666	33.48958333333212	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-05-08 01:00:00	18235337.40625	74083.66666666791	8433.494791666666	23.796875	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-05-15 01:00:00	18307885.77083333	72548.36458333209	8461.197916666666	27.703125	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-05-22 01:00:00	18384233.44270833	76347.671875	8502.052083333334	40.85416666666788	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-05-29 01:00:00	18459317.15625	75083.71354166791	8550.760416666666	48.70833333333212	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-06-05 01:00:00	18519880.166666668	60563.01041666791	8593.520833333334	42.76041666666788	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-06-12 01:00:00	18589896.966666665	70016.79999999702	8630.620833333332	37.099999999998545	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-06-19 01:00:00	18656836.8375	66939.87083333357	8673.770833333334	43.15000000000145	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-06-26 01:00:00	18727104.759259254	70267.92175925897	8715.527777777777	41.756944444443434	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-07-03 01:00:00	18808226.151041668	81121.39178241044	8748.208333333334	32.680555555556566	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-07-10 01:00:00	18867387.526041668	59161.375	8783.208333333334	35.0	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-07-17 01:00:00	18932907.67129629	65520.14525462688	8812.166666666666	28.95833333333212	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-07-24 01:00:00	19000843.7125	67936.04120370372	8855.120833333332	42.9541666666664	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-07-31 01:00:00	19069328.14583333	68484.43333333357	8907.145833333334	52.02500000000146	835	0	0
UCXhkGgooXHDNwgJXmoTSN7g	Music	2017-08-07 01:00:00	19135057.445833333	65729.30000000075	8948.445833333333	41.29999999999927	835	0	0
